effect_sign,background,target,assay,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,p_value,FDR,log2_OR
neg,powered,HDAC6,TF ChIP-seq,0,47,0.0,2,476,0.004201680672268907,0.0,1.0,1.0,0.9984805738027991
neg,powered,IRF1,TF ChIP-seq,2,47,0.0425531914893617,20,476,0.04201680672268908,1.0133333333333334,1.0,1.0,0.2910525000548044
neg,powered,MAFK,TF ChIP-seq,3,47,0.06382978723404255,36,476,0.07563025210084033,0.8333333333333334,1.0,1.0,-0.07520485886839731
neg,powered,MXD4,TF ChIP-seq,0,47,0.0,1,476,0.0021008403361344537,0.0,1.0,1.0,1.7384834218084595
neg,powered,NANOG,TF ChIP-seq,2,47,0.0425531914893617,28,476,0.058823529411764705,0.7111111111111111,1.0,1.0,-0.20979238455681437
neg,powered,NFYB,TF ChIP-seq,2,47,0.0425531914893617,26,476,0.0546218487394958,0.7692307692307693,1.0,1.0,-0.0984037040609945
neg,powered,RELA,TF ChIP-seq,2,47,0.0425531914893617,22,476,0.046218487394957986,0.9171717171717172,1.0,1.0,0.15041684255309853
neg,powered,RNF2,TF ChIP-seq,1,47,0.02127659574468085,15,476,0.031512605042016806,0.6681159420289855,1.0,1.0,-0.058205783127976134
neg,powered,RXRA,TF ChIP-seq,1,47,0.02127659574468085,11,476,0.023109243697478993,0.9189723320158103,1.0,1.0,0.3848790911149057
neg,powered,SMAD3,TF ChIP-seq,3,47,0.06382978723404255,32,476,0.06722689075630252,0.9460227272727273,1.0,1.0,0.1052932868925218
neg,powered,SMAD4,TF ChIP-seq,1,47,0.02127659574468085,9,476,0.018907563025210083,1.1280193236714975,1.0,1.0,0.6666987309445384
neg,powered,H2BK20ac,Histone ChIP-seq,10,47,0.2127659574468085,106,476,0.22268907563025211,0.9433962264150944,1.0,1.0,-0.037881155637125075
neg,powered,ZSCAN18,TF ChIP-seq,0,47,0.0,1,476,0.0021008403361344537,0.0,1.0,1.0,1.7384834218084595
neg,all,POLR2AphosphoS5,TF ChIP-seq,23,47,0.48936170212765956,74,655,0.11297709923664122,7.524211711711712,1.5735177616411523e-09,2.5333635962422553e-07,2.9043458685734858
neg,all,TAF7,TF ChIP-seq,16,47,0.3404255319148936,38,655,0.05801526717557252,8.380305602716469,4.1792587482676073e-08,3.364303292355424e-06,3.0706229816356756
neg,all,POLR2A,TF ChIP-seq,21,47,0.44680851063829785,89,655,0.13587786259541984,5.1365600691443385,8.198571431529213e-07,4.399900001587344e-05,2.360460668695158
neg,all,H4K91ac,Histone ChIP-seq,10,47,0.2127659574468085,16,655,0.024427480916030534,10.79391891891892,1.641246297728597e-06,6.606016348357603e-05,3.4399051618060628
neg,all,NFATC4,TF ChIP-seq,9,47,0.19148936170212766,16,655,0.024427480916030534,9.458881578947368,1.1376522898571721e-05,0.00026304268991474936,3.2575474022718676
neg,all,ZNF416,TF ChIP-seq,10,47,0.2127659574468085,21,655,0.03206106870229008,8.159588159588159,1.0639448151699528e-05,0.00026304268991474936,3.0467103314218873
neg,all,SIN3A,TF ChIP-seq,24,47,0.5106382978723404,133,655,0.20305343511450383,4.095456031382805,1.1436638691945625e-05,0.00026304268991474936,2.0287122877182617
