cell,target,assay,effect_sign,background,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,log2_OR,p_value,FDR
WTC11,BCL11A,TF ChIP-seq,pos,all,0,25,0.0,2,655,0.0030534351145038168,0.0,2.3576899889365754,1.0,1.0
WTC11,H3K56ac,Histone ChIP-seq,pos,all,0,25,0.0,19,655,0.02900763358778626,0.0,-0.6438108569323862,1.0,1.0
WTC11,H4K5ac,Histone ChIP-seq,pos,all,6,25,0.24,130,655,0.1984732824427481,1.2753036437246963,0.4246784566711377,0.6115194022666827,1.0
WTC11,H4K8ac,Histone ChIP-seq,pos,all,0,25,0.0,28,655,0.042748091603053436,0.0,-1.211843707298103,0.6179065382544273,1.0
WTC11,SP4,TF ChIP-seq,pos,all,2,25,0.08,43,655,0.06564885496183206,1.237613751263903,0.5829617812509296,0.678036822562891,1.0
WTC11,E2F6,TF ChIP-seq,pos,all,5,25,0.2,114,655,0.17404580152671756,1.1864035087719298,0.3434933535305968,0.7876671180276391,1.0
WTC11,JUN,TF ChIP-seq,pos,all,1,25,0.04,23,655,0.035114503816793895,1.144927536231884,0.7205854745099831,0.5994220118255467,1.0
WTC11,H2AFZ,Histone ChIP-seq,pos,all,10,25,0.4,227,655,0.3465648854961832,1.2569750367107195,0.3515497714183264,0.6695538133785851,1.0
WTC11,FOXJ3,TF ChIP-seq,pos,all,0,25,0.0,5,655,0.007633587786259542,0.0,1.2135482861090023,1.0,1.0
WTC11,OTX2,TF ChIP-seq,pos,all,1,25,0.04,22,655,0.03358778625954199,1.1988636363636365,0.7856003694170828,0.5835763635591517,1.0
WTC11,KDM1A,TF ChIP-seq,pos,all,2,25,0.08,67,655,0.10229007633587786,0.763140817650876,-0.1085777488026617,1.0,1.0
WTC11,GTF2I,TF ChIP-seq,pos,all,1,25,0.04,31,655,0.04732824427480916,0.8387096774193549,0.279530494713989,1.0,1.0
WTC11,NR2C2,TF ChIP-seq,pos,all,0,25,0.0,20,655,0.030534351145038167,0.0,-0.7182290315846205,1.0,1.0
WTC11,NR1H2,TF ChIP-seq,pos,all,0,25,0.0,6,655,0.00916030534351145,0.0,0.9703206553352933,1.0,1.0
WTC11,NFYB,TF ChIP-seq,pos,all,1,25,0.04,29,655,0.044274809160305344,0.8994252873563219,0.3787803065659673,1.0,1.0
WTC11,NFE2L1,TF ChIP-seq,pos,all,2,25,0.08,43,655,0.06564885496183206,1.237613751263903,0.5829617812509296,0.678036822562891,1.0
WTC11,GTF2F1,TF ChIP-seq,pos,all,0,25,0.0,14,655,0.021374045801526718,0.0,-0.2051008820093853,1.0,1.0
WTC11,NANOG,TF ChIP-seq,pos,all,1,25,0.04,37,655,0.05648854961832061,0.6959459459459459,0.014063751086436658,1.0,1.0
WTC11,GABPB1,TF ChIP-seq,pos,all,2,25,0.08,63,655,0.09618320610687023,0.8171152518978606,-0.010674099776819483,1.0,1.0
WTC11,MYBL2,TF ChIP-seq,pos,all,2,25,0.08,46,655,0.07022900763358779,1.1512287334593572,0.4796628427219057,0.6941161321975157,1.0
WTC11,FOXP4,TF ChIP-seq,pos,all,3,25,0.12,62,655,0.09465648854961832,1.3042521994134897,0.562821760707749,0.724143724212658,1.0
WTC11,POU5F1,TF ChIP-seq,pos,all,0,25,0.0,32,655,0.04885496183206107,0.0,-1.41054740517028,0.6242868024829948,1.0
WTC11,PRDM15,TF ChIP-seq,pos,all,2,25,0.08,43,655,0.06564885496183206,1.237613751263903,0.5829617812509296,0.678036822562891,1.0
WTC11,JAZF1,TF ChIP-seq,pos,all,0,25,0.0,1,655,0.0015267175572519084,0.0,3.096861539252589,1.0,1.0
WTC11,ESRRA,TF ChIP-seq,pos,all,1,25,0.04,30,655,0.04580152671755725,0.8680555555555556,0.32838139320888154,1.0,1.0
WTC11,HDAC6,TF ChIP-seq,pos,all,0,25,0.0,2,655,0.0030534351145038168,0.0,2.3576899889365754,1.0,1.0
WTC11,SMAD4,TF ChIP-seq,pos,all,0,25,0.0,12,655,0.0183206106870229,0.0,0.013514806474481637,1.0,1.0
WTC11,SMAD3,TF ChIP-seq,pos,all,2,25,0.08,36,655,0.0549618320610687,1.4951690821256038,0.8524751564703094,0.6445662454352243,1.0
WTC11,SIX5,TF ChIP-seq,pos,all,0,25,0.0,13,655,0.01984732824427481,0.0,-0.0997602000537237,1.0,1.0
WTC11,SIX4,TF ChIP-seq,pos,all,1,25,0.04,36,655,0.0549618320610687,0.7164351851851852,0.05538856986653228,1.0,1.0
WTC11,SIRT6,TF ChIP-seq,pos,all,0,25,0.0,3,655,0.004580152671755725,0.0,1.870053827428147,1.0,1.0
WTC11,EGR1,TF ChIP-seq,pos,all,2,25,0.08,47,655,0.0717557251908397,1.1248843663274746,0.4465970875925054,0.699601391430261,1.0
WTC11,GABPA,TF ChIP-seq,pos,all,2,25,0.08,39,655,0.059541984732824425,1.3734671125975473,0.7315155794354612,0.6579888624779452,1.0
WTC11,SAP30,TF ChIP-seq,pos,all,1,25,0.04,27,655,0.04122137404580153,0.9691358024691358,0.48466187750179607,1.0,1.0
WTC11,RORB,TF ChIP-seq,pos,all,0,25,0.0,2,655,0.0030534351145038168,0.0,2.3576899889365754,1.0,1.0
WTC11,HMGA2,TF ChIP-seq,pos,all,0,25,0.0,9,655,0.013740458015267175,0.0,0.41615370439517335,1.0,1.0
WTC11,RFX5,TF ChIP-seq,pos,all,0,25,0.0,8,655,0.012213740458015267,0.0,0.5788481993520813,1.0,1.0
WTC11,H2BK15ac,Histone ChIP-seq,pos,all,6,25,0.24,127,655,0.19389312977099238,1.3128885205138832,0.46644372380266885,0.6065243950946698,1.0
WTC11,H2BK120ac,Histone ChIP-seq,pos,all,3,25,0.12,79,655,0.12061068702290076,0.9942462600690449,0.17379566809534588,1.0,1.0
WTC11,H3K23me2,Histone ChIP-seq,pos,all,5,25,0.2,125,655,0.19083969465648856,1.06,0.18154500098320644,0.8011370408828211,1.0
WTC11,RAD21,TF ChIP-seq,pos,all,11,25,0.44,290,655,0.44274809160305345,0.9889162561576355,-0.0030857965226507847,1.0,1.0
WTC11,RXRA,TF ChIP-seq,pos,all,0,25,0.0,15,655,0.022900763358778626,0.0,-0.30356689201672415,1.0,1.0
WTC11,H3K27me3,Histone ChIP-seq,pos,all,5,25,0.2,133,655,0.20305343511450383,0.981203007518797,0.07047090929990485,1.0,1.0
WTC11,KDM5A,TF ChIP-seq,pos,powered,4,25,0.16,7,476,0.014705882352941176,12.761904761904763,3.71175099878547,0.001264974839654176,0.20113099950501395
WTC11,MXI1,TF ChIP-seq,pos,powered,5,25,0.2,22,476,0.046218487394957986,5.159090909090909,2.438163001883646,0.007802196669809091,0.6202746352498227
WTC11,AFF4,TF ChIP-seq,pos,powered,2,25,0.08,11,476,0.023109243697478993,3.675889328063241,2.106414644711506,0.13314596989174682,0.9851272723584737
WTC11,HDAC2,TF ChIP-seq,pos,powered,7,25,0.28,65,476,0.13655462184873948,2.458974358974359,1.348762848863744,0.07129125106738786,0.9851272723584737
WTC11,KAT7,TF ChIP-seq,pos,powered,3,25,0.12,22,476,0.046218487394957986,2.8140495867768593,1.6517852135923619,0.12186802011756209,0.9851272723584737
WTC11,POLR2A,TF ChIP-seq,pos,powered,8,25,0.32,77,476,0.16176470588235295,2.4385026737967914,1.3241071119591121,0.053090656094032115,0.9851272723584737
WTC11,POLR2AphosphoS5,TF ChIP-seq,pos,powered,6,25,0.24,63,476,0.1323529411764706,2.0701754385964914,1.1180963316779526,0.13630691818796492,0.9851272723584737
WTC11,PRRX2,TF ChIP-seq,pos,powered,2,25,0.08,8,476,0.01680672268907563,5.086956521739131,2.5517816396185724,0.0841616902906902,0.9851272723584737
WTC11,RNF2,TF ChIP-seq,pos,powered,3,25,0.12,15,476,0.031512605042016806,4.1909090909090905,2.2114923529868284,0.05450819533213318,0.9851272723584737
WTC11,SRF,TF ChIP-seq,pos,powered,2,25,0.08,11,476,0.023109243697478993,3.675889328063241,2.106414644711506,0.13314596989174682,0.9851272723584737
WTC11,STAT6,TF ChIP-seq,pos,powered,2,25,0.08,4,476,0.008403361344537815,10.26086956521739,3.4815847608758475,0.031726692533566275,0.9851272723584737
WTC11,TAF7,TF ChIP-seq,pos,powered,4,25,0.16,29,476,0.06092436974789916,2.935960591133005,1.666761069529992,0.07359192302843953,0.9851272723584737
WTC11,ZBTB21,TF ChIP-seq,pos,powered,4,25,0.16,34,476,0.07142857142857142,2.4761904761904763,1.4246694349324052,0.1118453777228179,0.9851272723584737
WTC11,ZMAT4,TF ChIP-seq,pos,powered,2,25,0.08,4,476,0.008403361344537815,10.26086956521739,3.4815847608758475,0.031726692533566275,0.9851272723584737
WTC11,ZNF138,TF ChIP-seq,pos,powered,2,25,0.08,11,476,0.023109243697478993,3.675889328063241,2.106414644711506,0.13314596989174682,0.9851272723584737
WTC11,ZNF184,TF ChIP-seq,pos,powered,4,25,0.16,32,476,0.06722689075630252,2.642857142857143,1.5173320425415298,0.09558111049319146,0.9851272723584737
WTC11,H2BK12ac,Histone ChIP-seq,pos,powered,15,25,0.6,201,476,0.4222689075630252,2.0522388059701493,1.013151367651305,0.09774431747095622,0.9851272723584737
WTC11,FOXP1,TF ChIP-seq,pos,powered,7,25,0.28,58,476,0.12184873949579832,2.8026819923371646,1.536156322946508,0.031735581301333686,0.9851272723584737
WTC11,ZSCAN18,TF ChIP-seq,pos,powered,1,25,0.04,1,476,0.0021008403361344537,19.791666666666668,4.278591686745355,0.09740518962075849,0.9851272723584737
WTC11,CBFB,TF ChIP-seq,pos,powered,2,25,0.08,11,476,0.023109243697478993,3.675889328063241,2.106414644711506,0.13314596989174682,0.9851272723584737
WTC11,AR,TF ChIP-seq,pos,powered,2,25,0.08,11,476,0.023109243697478993,3.675889328063241,2.106414644711506,0.13314596989174682,0.9851272723584737
WTC11,CHD2,TF ChIP-seq,pos,powered,4,25,0.16,36,476,0.07563025210084033,2.328042328042328,1.3368338967806106,0.12931793939293756,0.9851272723584737
WTC11,BACH1,TF ChIP-seq,pos,powered,5,25,0.2,48,476,0.10084033613445378,2.2291666666666665,1.2451181659445858,0.1690427723011973,1.0
WTC11,RXRA,TF ChIP-seq,pos,powered,0,25,0.0,11,476,0.023109243697478993,0.0,-0.33334994046971483,1.0,1.0
WTC11,SAP30,TF ChIP-seq,pos,powered,1,25,0.04,24,476,0.05042016806722689,0.7847222222222222,0.17731679446130744,1.0,1.0
WTC11,SIN3A,TF ChIP-seq,pos,powered,8,25,0.32,110,476,0.23109243697478993,1.5657754010695186,0.6879466530477533,0.33385547857996517,1.0
WTC11,SIRT6,TF ChIP-seq,pos,powered,0,25,0.0,2,476,0.004201680672268907,0.0,1.8959108401622515,1.0,1.0
WTC11,CTCF,TF ChIP-seq,pos,powered,9,25,0.36,141,476,0.296218487394958,1.336436170212766,0.4490441074534332,0.5059272752754206,1.0
WTC11,SIX4,TF ChIP-seq,pos,powered,1,25,0.04,33,476,0.06932773109243698,0.5593434343434344,-0.30304623955076054,1.0,1.0
WTC11,SIX5,TF ChIP-seq,pos,powered,0,25,0.0,11,476,0.023109243697478993,0.0,-0.33334994046971483,1.0,1.0
WTC11,SMAD3,TF ChIP-seq,pos,powered,2,25,0.08,32,476,0.06722689075630252,1.2065217391304348,0.5410110390110404,0.6834840961327859,1.0
WTC11,SMAD4,TF ChIP-seq,pos,powered,0,25,0.0,9,476,0.018907563025210083,0.0,-0.051530300640082065,1.0,1.0
WTC11,SP1,TF ChIP-seq,pos,powered,6,25,0.24,101,476,0.21218487394957983,1.1724856696195936,0.3023706796079393,0.802075959432583,1.0
WTC11,SP2,TF ChIP-seq,pos,powered,1,25,0.04,9,476,0.018907563025210083,2.162037037037037,1.5911476979373615,0.4034916448615792,1.0
WTC11,SP4,TF ChIP-seq,pos,powered,2,25,0.08,37,476,0.07773109243697479,1.0317273795534665,0.31823990785724804,1.0,1.0
WTC11,RFX5,TF ChIP-seq,pos,powered,0,25,0.0,8,476,0.01680672268907563,0.0,0.11201705443735191,1.0,1.0
WTC11,REST,TF ChIP-seq,pos,powered,1,25,0.04,6,476,0.012605042016806723,3.263888888888889,2.1478638511933923,0.302699581730853,1.0
WTC11,RBBP5,TF ChIP-seq,pos,powered,7,25,0.28,81,476,0.17016806722689076,1.8964334705075445,0.9762429602212831,0.1761198898626633,1.0
WTC11,ATF6,TF ChIP-seq,pos,powered,0,25,0.0,4,476,0.008403361344537815,0.0,1.0418201756946268,1.0,1.0
WTC11,RAD21,TF ChIP-seq,pos,powered,11,25,0.44,202,476,0.42436974789915966,1.0657708628005658,0.10446520216265245,1.0,1.0
WTC11,BCL11A,TF ChIP-seq,pos,powered,0,25,0.0,1,476,0.0021008403361344537,0.0,2.6359136881679115,1.0,1.0
WTC11,PREB,TF ChIP-seq,pos,powered,1,25,0.04,6,476,0.012605042016806723,3.263888888888889,2.1478638511933923,0.302699581730853,1.0
WTC11,PRDM15,TF ChIP-seq,pos,powered,2,25,0.08,35,476,0.07352941176470588,1.0956521739130434,0.40386175135350905,0.706081326676548,1.0
WTC11,POU5F1,TF ChIP-seq,pos,powered,0,25,0.0,18,476,0.037815126050420166,0.0,-1.041100784005391,1.0,1.0
WTC11,BRCA1,TF ChIP-seq,pos,powered,1,25,0.04,6,476,0.012605042016806723,3.263888888888889,2.1478638511933923,0.302699581730853,1.0
WTC11,PHF8,TF ChIP-seq,pos,powered,4,25,0.16,53,476,0.11134453781512606,1.5202156334231807,0.7284114196712661,0.511852407599194,1.0
WTC11,OTX2,TF ChIP-seq,pos,powered,1,25,0.04,18,476,0.037815126050420166,1.0601851851851851,0.6015772145720526,1.0,1.0
WTC11,NRF1,TF ChIP-seq,pos,powered,2,25,0.08,17,476,0.03571428571428571,2.347826086956522,1.4819772775537932,0.24378773063198858,1.0
WTC11,NR3C1,TF ChIP-seq,pos,powered,1,25,0.04,13,476,0.0273109243697479,1.483974358974359,1.0717906830680102,0.5163311491091226,1.0
WTC11,NR2C2,TF ChIP-seq,pos,powered,0,25,0.0,20,476,0.04201680672268908,0.0,-1.1955062966053573,0.6149203931340153,1.0
WTC11,NR1H2,TF ChIP-seq,pos,powered,0,25,0.0,5,476,0.01050420168067227,0.0,0.7492570000663037,1.0,1.0
WTC11,NFYB,TF ChIP-seq,pos,powered,1,25,0.04,26,476,0.0546218487394958,0.7211538461538461,0.057715497856287434,1.0,1.0
WTC11,RELA,TF ChIP-seq,pos,powered,2,25,0.08,22,476,0.046218487394957986,1.7944664031620554,1.1036226310741575,0.33959940620060963,1.0
WTC11,ATF3,TF ChIP-seq,pos,powered,0,25,0.0,5,476,0.01050420168067227,0.0,0.7492570000663037,1.0,1.0
WTC11,SUZ12,TF ChIP-seq,pos,powered,1,25,0.04,38,476,0.07983193277310924,0.48026315789473684,-0.5201008516442205,0.7106599120055246,1.0
WTC11,TAF1,TF ChIP-seq,pos,powered,5,25,0.2,84,476,0.17647058823529413,1.1666666666666667,0.31754902151601866,0.7880895108434547,1.0
WTC11,ZNF532,TF ChIP-seq,pos,powered,1,25,0.04,11,476,0.023109243697478993,1.7613636363636365,1.3093280581077287,0.4627482627085733,1.0
WTC11,ZNF512,TF ChIP-seq,pos,powered,1,25,0.04,11,476,0.023109243697478993,1.7613636363636365,1.3093280581077287,0.4627482627085733,1.0
WTC11,ZNF425,TF ChIP-seq,pos,powered,1,25,0.04,3,476,0.0063025210084033615,6.569444444444445,3.050118350016729,0.18566626555662846,1.0
WTC11,ZNF423,TF ChIP-seq,pos,powered,2,25,0.08,50,476,0.10504201680672269,0.7408695652173913,-0.15447030822377963,1.0,1.0
WTC11,ZNF416,TF ChIP-seq,pos,powered,1,25,0.04,17,476,0.03571428571428571,1.125,0.684890690950016,0.6085203364364956,1.0
WTC11,ZNF396,TF ChIP-seq,pos,powered,0,25,0.0,1,476,0.0021008403361344537,0.0,2.6359136881679115,1.0,1.0
WTC11,ZNF317,TF ChIP-seq,pos,powered,1,25,0.04,14,476,0.029411764705882353,1.375,0.9655812168820503,0.5411601455614264,1.0
WTC11,ZNF281,TF ChIP-seq,pos,powered,4,25,0.16,41,476,0.0861344537815126,2.0209059233449476,1.1351497239921542,0.26720707286908296,1.0
WTC11,ZNF263,TF ChIP-seq,pos,powered,0,25,0.0,28,476,0.058823529411764705,0.0,-1.6963511812169763,0.3861899707460622,1.0
WTC11,ZNF232,TF ChIP-seq,pos,powered,2,25,0.08,35,476,0.07352941176470588,1.0956521739130434,0.40386175135350905,0.706081326676548,1.0
WTC11,ZNF219,TF ChIP-seq,pos,powered,1,25,0.04,11,476,0.023109243697478993,1.7613636363636365,1.3093280581077287,0.4627482627085733,1.0
WTC11,ZNF143,TF ChIP-seq,pos,powered,1,25,0.04,26,476,0.0546218487394958,0.7211538461538461,0.057715497856287434,1.0,1.0
WTC11,ARID4B,TF ChIP-seq,pos,powered,4,25,0.16,39,476,0.0819327731092437,2.1343101343101343,1.2130187052828028,0.2577143432370965,1.0
WTC11,ZNF121,TF ChIP-seq,pos,powered,4,25,0.16,41,476,0.0861344537815126,2.0209059233449476,1.1351497239921542,0.26720707286908296,1.0
WTC11,ASH2L,TF ChIP-seq,pos,powered,9,25,0.36,115,476,0.2415966386554622,1.7657608695652174,0.8496361896201923,0.23191535019210258,1.0
WTC11,ZKSCAN8,TF ChIP-seq,pos,powered,0,25,0.0,13,476,0.0273109243697479,0.0,-0.5708873155094333,1.0,1.0
WTC11,ZBTB43,TF ChIP-seq,pos,powered,4,25,0.16,41,476,0.0861344537815126,2.0209059233449476,1.1351497239921542,0.26720707286908296,1.0
WTC11,ATF2,TF ChIP-seq,pos,powered,0,25,0.0,8,476,0.01680672268907563,0.0,0.11201705443735191,1.0,1.0
WTC11,TBP,TF ChIP-seq,pos,powered,4,25,0.16,98,476,0.20588235294117646,0.7346938775510204,-0.3142420827304302,0.7991928642251449,1.0
WTC11,TCF12,TF ChIP-seq,pos,powered,2,25,0.08,49,476,0.10294117647058823,0.7577639751552795,-0.1222367670966245,1.0,1.0
WTC11,TCF7,TF ChIP-seq,pos,powered,1,25,0.04,13,476,0.0273109243697479,1.483974358974359,1.0717906830680102,0.5163311491091226,1.0
WTC11,TEAD1,TF ChIP-seq,pos,powered,5,25,0.2,65,476,0.13655462184873948,1.5807692307692307,0.7532052329033889,0.3732737060566752,1.0
WTC11,TEAD4,TF ChIP-seq,pos,powered,1,25,0.04,18,476,0.037815126050420166,1.0601851851851851,0.6015772145720526,1.0,1.0
WTC11,NFE2L1,TF ChIP-seq,pos,powered,2,25,0.08,39,476,0.0819327731092437,0.9743589743589743,0.23669770175231322,1.0,1.0
WTC11,TGIF2,TF ChIP-seq,pos,powered,4,25,0.16,53,476,0.11134453781512606,1.5202156334231807,0.7284114196712661,0.511852407599194,1.0
WTC11,TRERF1,TF ChIP-seq,pos,powered,0,25,0.0,3,476,0.0063025210084033615,0.0,1.4074403514392853,1.0,1.0
WTC11,USF1,TF ChIP-seq,pos,powered,5,25,0.2,61,476,0.12815126050420167,1.7008196721311475,0.8580697754503182,0.3558524343888003,1.0
WTC11,USF2,TF ChIP-seq,pos,powered,5,25,0.2,55,476,0.11554621848739496,1.9136363636363636,1.0268525686111898,0.20529109025579234,1.0
WTC11,YY1,TF ChIP-seq,pos,powered,5,25,0.2,96,476,0.20168067226890757,0.9895833333333334,0.08117522025467862,1.0,1.0
WTC11,ATF1,TF ChIP-seq,pos,powered,1,25,0.04,11,476,0.023109243697478993,1.7613636363636365,1.3093280581077287,0.4627482627085733,1.0
WTC11,ZBTB33,TF ChIP-seq,pos,powered,2,25,0.08,24,476,0.05042016806722689,1.6376811594202898,0.9744033810650844,0.37730166005217464,1.0
WTC11,TP53,TF ChIP-seq,pos,powered,1,25,0.04,27,476,0.05672268907563025,0.6929012345679012,0.0010702485957356466,1.0,1.0
WTC11,NFATC4,TF ChIP-seq,pos,powered,1,25,0.04,10,476,0.02100840336134454,1.9416666666666667,1.4436685046789464,0.4338637607036576,1.0
WTC11,NANOG,TF ChIP-seq,pos,powered,1,25,0.04,28,476,0.058823529411764705,0.6666666666666666,-0.05367318263953247,1.0,1.0
WTC11,MYC,TF ChIP-seq,pos,powered,2,25,0.08,26,476,0.0546218487394958,1.5050167224080269,0.8548020844600644,0.6431337039221291,1.0
WTC11,H3K23ac,Histone ChIP-seq,pos,powered,0,25,0.0,8,476,0.01680672268907563,0.0,0.11201705443735191,1.0,1.0
WTC11,H3K18ac,Histone ChIP-seq,pos,powered,6,25,0.24,118,476,0.24789915966386555,0.9580731489741302,0.012123559082489304,1.0,1.0
WTC11,H3K14ac,Histone ChIP-seq,pos,powered,4,25,0.16,117,476,0.24579831932773108,0.5844525844525844,-0.6430087393854874,0.472232296843093,1.0
WTC11,H2BK5ac,Histone ChIP-seq,pos,powered,12,25,0.48,209,476,0.43907563025210083,1.1792418108207583,0.24155733520041375,0.6858933976990608,1.0
WTC11,H2BK20ac,Histone ChIP-seq,pos,powered,7,25,0.28,106,476,0.22268907563025211,1.3574423480083857,0.49605734205956425,0.469718146139637,1.0
WTC11,H2BK15ac,Histone ChIP-seq,pos,powered,6,25,0.24,113,476,0.23739495798319327,1.0144387517466231,0.0943005659075233,1.0,1.0
WTC11,CREB1,TF ChIP-seq,pos,powered,1,25,0.04,10,476,0.02100840336134454,1.9416666666666667,1.4436685046789464,0.4338637607036576,1.0
WTC11,H2BK120ac,Histone ChIP-seq,pos,powered,3,25,0.12,57,476,0.11974789915966387,1.0023923444976077,0.18253877522337736,1.0,1.0
WTC11,H2AK5ac,Histone ChIP-seq,pos,powered,9,25,0.36,129,476,0.2710084033613445,1.5130813953488371,0.6275942740094479,0.3598516290046404,1.0
WTC11,H2AFZ,Histone ChIP-seq,pos,powered,10,25,0.4,183,476,0.38445378151260506,1.0673952641165756,0.1157015526587244,1.0,1.0
WTC11,GTF2I,TF ChIP-seq,pos,powered,1,25,0.04,21,476,0.04411764705882353,0.9027777777777778,0.3752951457059007,1.0,1.0
WTC11,GTF2F1,TF ChIP-seq,pos,powered,0,25,0.0,12,476,0.025210084033613446,0.0,-0.45674674536356735,1.0,1.0
WTC11,GABPB1,TF ChIP-seq,pos,powered,2,25,0.08,49,476,0.10294117647058823,0.7577639751552795,-0.1222367670966245,1.0,1.0
WTC11,GABPA,TF ChIP-seq,pos,powered,2,25,0.08,35,476,0.07352941176470588,1.0956521739130434,0.40386175135350905,0.706081326676548,1.0
WTC11,FOXP4,TF ChIP-seq,pos,powered,3,25,0.12,53,476,0.11134453781512606,1.088336192109777,0.30025299865898114,0.7515562327349348,1.0
WTC11,CREM,TF ChIP-seq,pos,powered,1,25,0.04,36,476,0.07563025210084033,0.5092592592592593,-0.43657369335365553,1.0,1.0
WTC11,FOXK1,TF ChIP-seq,pos,powered,4,25,0.16,59,476,0.12394957983193278,1.3462469733656175,0.5544748707936855,0.5395912851965994,1.0
WTC11,E2F1,TF ChIP-seq,pos,powered,1,25,0.04,15,476,0.031512605042016806,1.2805555555555554,0.866243183864847,0.5647630187321351,1.0
WTC11,E2F4,TF ChIP-seq,pos,powered,2,25,0.08,13,476,0.0273109243697479,3.096989966555184,1.8688772696717872,0.1687251987768701,1.0
WTC11,E2F5,TF ChIP-seq,pos,powered,3,25,0.12,42,476,0.08823529411764706,1.4090909090909092,0.6693232564046279,0.48298218471795046,1.0
WTC11,E2F6,TF ChIP-seq,pos,powered,5,25,0.2,96,476,0.20168067226890757,0.9895833333333334,0.08117522025467862,1.0,1.0
WTC11,EGR1,TF ChIP-seq,pos,powered,2,25,0.08,39,476,0.0819327731092437,0.9743589743589743,0.23669770175231322,1.0,1.0
WTC11,ELF4,TF ChIP-seq,pos,powered,1,25,0.04,13,476,0.0273109243697479,1.483974358974359,1.0717906830680102,0.5163311491091226,1.0
WTC11,H3K23me2,Histone ChIP-seq,pos,powered,5,25,0.2,103,476,0.21638655462184875,0.9053398058252428,-0.04664291069087454,1.0,1.0
WTC11,EMX1,TF ChIP-seq,pos,powered,2,25,0.08,14,476,0.029411764705882353,2.869565217391304,1.7626678034858274,0.18711704800079884,1.0
WTC11,ERG,TF ChIP-seq,pos,powered,1,25,0.04,10,476,0.02100840336134454,1.9416666666666667,1.4436685046789464,0.4338637607036576,1.0
WTC11,ESRRA,TF ChIP-seq,pos,powered,1,25,0.04,28,476,0.058823529411764705,0.6666666666666666,-0.05367318263953247,1.0,1.0
WTC11,ETV6,TF ChIP-seq,pos,powered,5,25,0.2,81,476,0.17016806722689076,1.2191358024691359,0.3806853442609277,0.7845430652391495,1.0
WTC11,EZH2,TF ChIP-seq,pos,powered,3,25,0.12,43,476,0.09033613445378151,1.3731501057082451,0.632446513101036,0.4924056760880074,1.0
WTC11,FOSL1,TF ChIP-seq,pos,powered,1,25,0.04,4,476,0.008403361344537815,4.916666666666667,2.6844981742720706,0.22662872704774376,1.0
WTC11,FOXJ3,TF ChIP-seq,pos,powered,0,25,0.0,3,476,0.0063025210084033615,0.0,1.4074403514392853,1.0,1.0
WTC11,EP300,TF ChIP-seq,pos,powered,1,25,0.04,6,476,0.012605042016806723,3.263888888888889,2.1478638511933923,0.302699581730853,1.0
