effect_sign,background,target,assay,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,p_value,FDR,log2_OR
pos,powered,ZNF184,TF ChIP-seq,2,29,0.06896551724137931,11,373,0.029490616621983913,2.4377104377104377,0.239447551903197,1.0,1.5188436102079865
pos,powered,ZNF175,TF ChIP-seq,1,29,0.034482758620689655,47,373,0.1260053619302949,0.24772036474164133,0.23052951467072957,1.0,-1.4668439402281026
pos,powered,ZNF165,TF ChIP-seq,2,29,0.06896551724137931,11,373,0.029490616621983913,2.4377104377104377,0.239447551903197,1.0,1.5188436102079865
pos,powered,ZNF148,TF ChIP-seq,4,29,0.13793103448275862,56,373,0.15013404825737264,0.9057142857142857,1.0,1.0,-0.012066521284842735
pos,powered,ZNF146,TF ChIP-seq,0,29,0.0,1,373,0.002680965147453083,0.0,1.0,1.0,2.0734910652665266
pos,powered,ZNF143,TF ChIP-seq,0,29,0.0,14,373,0.03753351206434316,0.0,0.6117097898588,1.0,-1.2507760840501154
pos,powered,ZNF140,TF ChIP-seq,0,29,0.0,1,373,0.002680965147453083,0.0,1.0,1.0,2.0734910652665266
pos,powered,ZNF134,TF ChIP-seq,1,29,0.034482758620689655,15,373,0.040214477211796246,0.8523809523809524,1.0,1.0,0.2837054848714441
pos,powered,ZNF133,TF ChIP-seq,0,29,0.0,5,373,0.013404825737265416,0.0,1.0,1.0,0.18344614109593127
pos,powered,ZNF124,TF ChIP-seq,0,29,0.0,2,373,0.005361930294906166,0.0,1.0,1.0,1.3326472562893927
pos,powered,ZNF121,TF ChIP-seq,0,29,0.0,13,373,0.03485254691689008,0.0,0.6114793049695191,1.0,-1.1436751022844873
pos,powered,ZNF12,TF ChIP-seq,2,29,0.06896551724137931,10,373,0.02680965147453083,2.688888888888889,0.21170786777012415,1.0,1.6540625125035369
pos,powered,ZMYM3,TF ChIP-seq,2,29,0.06896551724137931,22,373,0.058981233243967826,1.1818181818181819,0.6881382804734846,1.0,0.5060961641055634
pos,powered,ZMIZ1,TF ChIP-seq,3,29,0.10344827586206896,27,373,0.07238605898123325,1.4786324786324787,0.4669626866633562,1.0,0.7347862961069591
pos,powered,ZKSCAN8,TF ChIP-seq,1,29,0.034482758620689655,31,373,0.08310991957104558,0.39400921658986177,0.7174490215565308,1.0,-0.8052472590956128
pos,powered,ZKSCAN3,TF ChIP-seq,1,29,0.034482758620689655,5,373,0.013404825737265416,2.6285714285714286,0.3637545367043465,1.0,1.8181616770141868
pos,powered,ZKSCAN1,TF ChIP-seq,2,29,0.06896551724137931,19,373,0.05093833780160858,1.3801169590643274,0.6566844939001761,1.0,0.7248079797399706
pos,powered,ZHX1,TF ChIP-seq,1,29,0.034482758620689655,5,373,0.013404825737265416,2.6285714285714286,0.3637545367043465,1.0,1.8181616770141868
pos,powered,ZFX,TF ChIP-seq,2,29,0.06896551724137931,54,373,0.1447721179624665,0.4375857338820302,0.4023161529988517,1.0,-0.9079438224672292
pos,powered,ZFPM2,TF ChIP-seq,1,29,0.034482758620689655,5,373,0.013404825737265416,2.6285714285714286,0.3637545367043465,1.0,1.8181616770141868
pos,powered,ZNF239,TF ChIP-seq,2,29,0.06896551724137931,20,373,0.05361930294906166,1.3074074074074074,0.666768126437791,1.0,0.6485827815540179
pos,powered,PRDM10,TF ChIP-seq,5,29,0.1724137931034483,75,373,0.20107238605898123,0.8277777777777777,0.8138279696629472,1.0,-0.1720958435381849
pos,powered,PBX2,TF ChIP-seq,3,29,0.10344827586206896,58,373,0.1554959785522788,0.626657824933687,0.5962822528645908,1.0,-0.48943405710645066
pos,powered,POU5F1,TF ChIP-seq,0,29,0.0,3,373,0.00804289544235925,0.0,1.0,1.0,0.8433317608863885
pos,powered,EZH2,TF ChIP-seq,0,29,0.0,1,373,0.002680965147453083,0.0,1.0,1.0,2.0734910652665266
pos,powered,ETV6,TF ChIP-seq,0,29,0.0,4,373,0.010723860589812333,0.0,1.0,1.0,0.4768625033419974
pos,powered,ETV1,TF ChIP-seq,3,29,0.10344827586206896,56,373,0.15013404825737264,0.6531593406593407,0.7842472930885078,1.0,-0.43013171326125466
pos,powered,ETS2,TF ChIP-seq,0,29,0.0,3,373,0.00804289544235925,0.0,1.0,1.0,0.8433317608863885
pos,powered,ESRRB,TF ChIP-seq,0,29,0.0,7,373,0.01876675603217158,0.0,1.0,1.0,-0.2718642568365479
pos,powered,ESRRA,TF ChIP-seq,6,29,0.20689655172413793,74,373,0.19839142091152814,1.054054054054054,1.0,1.0,0.15309453879007898
pos,powered,ERF,TF ChIP-seq,2,29,0.06896551724137931,22,373,0.058981233243967826,1.1818181818181819,0.6881382804734846,1.0,0.5060961641055634
pos,powered,EP400,TF ChIP-seq,7,29,0.2413793103448276,71,373,0.1903485254691689,1.3533930857874519,0.4713327937294245,1.0,0.49595749466241135
pos,powered,EP300,TF ChIP-seq,8,29,0.27586206896551724,71,373,0.1903485254691689,1.620389000670691,0.3290893021771585,1.0,0.7421180819318088
pos,powered,ELK3,TF ChIP-seq,1,29,0.034482758620689655,2,373,0.005361930294906166,6.625,0.20164644359251122,1.0,2.9673627922076484
